fPeak,pLow,pMid,pHigh,pKurtosis,qMean,qVar,qSkewness,qKurtosis,qPeak2Peak,qCrest,qRMS,qMAD,qCSRange,LeakFault,BlockingFault,BearingFault,LeakFlag,BlockingFlag,BearingFlag,CombinedFlag
15.98974359,233.21468,153.1910717,55.23558602,245.8609272,35.75508241,17.13728126,-0.197130274,2.311988072,21.34228968,1.251670567,35.99373459,3.42759047,42908.24517,3.20E-06,0.8,0,1,0,0,1
95.81001221,15.20061677,97.31723853,78.95250596,10.7615894,37.71631829,11.41685557,-0.618403014,2.767340682,19.39276084,1.186841546,37.86724197,2.803965466,45259.87308,4.00E-07,0.8,0,0,0,0,0
95.81001221,62.60015883,120.0785055,63.33854725,217.7152318,36.89628976,12.64006117,-0.418574122,2.331006051,16.34481962,1.174856538,37.06704378,2.966136384,44275.89176,1.60E-06,0.8,0,1,0,0,1
15.92918193,305.1017159,173.8984767,57.23913319,183.7748344,35.42652247,19.23409288,-0.179070021,2.213690677,21.27527732,1.251947289,35.69673055,3.646183145,42517.82787,3.60E-06,0.8,0,1,0,0,1
15.98974359,187.8291355,154.973084,60.23430228,245.8609272,36.0187708,16.06667246,-0.204294294,2.281139423,19.72254871,1.215018072,36.2409319,3.29877999,43224.38177,2.80E-06,0.8,0,1,0,0,1
95.81001221,7.696798975,88.28411841,83.12044101,355.9602649,38.0099577,11.50015753,-0.695724664,2.960803472,18.74498038,1.160954811,38.16081061,2.831130851,45611.28805,1.00E-09,0.8,0,0,0,0,0
15.92918193,299.3906687,159.4031782,52.91663531,437.0860927,35.46238816,19.25201383,-0.187530961,2.235944757,19.29523506,1.230580223,35.73257558,3.643533303,42558.80195,3.60E-06,0.8,0,1,0,0,1
47.90573871,140.5184337,151.3686037,62.04064373,404.8013245,36.31807228,14.71061781,-0.239334865,2.277289155,17.56312479,1.204253461,36.51986779,3.159719788,43585.47425,2.40E-06,0.8,0,1,0,0,1
95.74945055,9.438814121,101.6738481,87.48749734,10.7615894,38.00156392,11.43102219,-0.706774838,2.834362713,18.30224534,1.158486204,38.15154472,2.81994366,45602.72046,1.00E-09,0.8,0,0,0,0,0
15.98974359,236.6831623,162.7999736,52.22457899,168.8741722,35.71686909,17.3008714,-0.157346918,2.269567372,20.75960784,1.239087527,35.95804783,3.439576163,42864.73454,3.20E-06,0.8,0,1,0,0,1
15.92918193,289.61759,180.3901494,52.10376515,490.8940397,35.43481259,19.46554798,-0.174207669,2.202796462,20.16885163,1.223070017,35.70819631,3.667300458,42527.38312,3.60E-06,0.8,0,1,0,0,1
47.90573871,130.447443,130.3500415,63.66863141,466.8874172,36.32577433,14.2314248,-0.229358004,2.290202434,19.05717971,1.218755431,36.52097283,3.122014345,43594.41571,2.40E-06,0.8,0,1,0,0,1
15.98974359,202.5850487,155.333816,57.48915346,105.9602649,36.0255336,16.25079113,-0.223654131,2.279748214,18.50534226,1.229462625,36.25019077,3.318387337,43236.45452,2.80E-06,0.8,0,1,0,0,1
15.98974359,187.1736825,157.1704518,52.64167094,292.218543,36.044074,15.83121149,-0.200147528,2.306426145,19.0273537,1.22078903,36.26283635,3.262610336,43257.3035,2.80E-06,0.8,0,1,0,0,1
95.81001221,37.14932894,114.2104075,66.22843515,419.7019868,37.10902832,11.93468865,-0.479210113,2.480667774,18.32730385,1.20422896,37.26935382,2.878023485,44531.04879,1.20E-06,0.8,0,1,0,0,1
47.90573871,121.7592068,139.3318609,56.94755497,186.2582781,36.315904,13.98569959,-0.248387709,2.306542483,17.54423154,1.195631505,36.50779283,3.06962543,43581.86034,2.40E-06,0.8,0,1,0,0,1
95.74945055,8.722304577,94.14912281,84.62092605,373.3443709,37.97060831,11.4089777,-0.63536354,2.653844049,17.69575573,1.16428436,38.120422,2.822544094,45564.68486,1.00E-09,0.8,0,0,0,0,0
95.81001221,9.389471656,110.5668981,89.63627505,10.7615894,37.70982587,11.63962297,-0.654759075,2.842620088,19.4480767,1.195810606,37.8637148,2.833495921,45251.56696,4.00E-07,0.8,0,0,0,0,0
15.92918193,172.6891095,156.8774848,56.73121879,198.6754967,36.05218609,15.90907564,-0.216987531,2.294762029,19.46738597,1.234521323,36.27197197,3.278998401,43268.57336,2.80E-06,0.8,0,1,0,0,1
95.81001221,8.385670228,101.0332293,80.52915038,282.2847682,37.98214267,11.65815087,-0.658312431,2.748265196,16.8746686,1.151099094,38.13517544,2.859235267,45578.40126,1.00E-09,0.8,0,0,0,0,0
95.74945055,20.89393903,112.5645409,71.86096788,434.602649,37.488731,11.56170623,-0.542070183,2.504736969,17.12821542,1.174102835,37.64248971,2.84222919,44985.60064,8.00E-07,0.8,0,0,0,0,0
95.81001221,7.460384418,96.84495771,94.11559455,439.5695364,38.04080648,11.62672938,-0.742917437,3.081313076,21.07763094,1.167511898,38.19319319,2.821890235,45648.26179,1.00E-09,0.8,0,0,0,0,0
95.81001221,6.909655597,90.13689401,79.88986615,10.7615894,38.00535454,11.55093631,-0.697494612,2.910916802,18.86661381,1.15951876,38.1568905,2.833424179,45606.53821,1.00E-09,0.8,0,0,0,0,0
15.98974359,234.131986,168.6375463,58.14124266,105.1324503,35.75811354,17.50430367,-0.213980226,2.316766824,19.54860246,1.228747783,36.00183902,3.454274221,42915.07237,3.20E-06,0.8,0,1,0,0,1
47.90573871,129.6860889,129.1865511,59.05045498,57.1192053,36.27188175,14.210048,-0.289910821,2.359841616,16.9621034,1.200064929,36.46707586,3.095940607,43528.20123,2.40E-06,0.8,0,1,0,0,1
95.81001221,45.36367907,113.2167464,74.98915763,69.53642384,37.16123795,11.82530608,-0.481679296,2.498170924,18.01788603,1.191387923,37.31987494,2.862852649,44595.08195,1.20E-06,0.8,0,1,0,0,1
15.92918193,307.646231,165.0108025,57.8717064,185.4304636,35.44553144,19.11734391,-0.170795239,2.214826308,19.79345864,1.224770604,35.71396261,3.658846778,42539.04149,3.60E-06,0.8,0,1,0,0,1
95.81001221,9.425635546,94.92395814,80.66335556,56.29139073,37.94682825,11.48006563,-0.62249043,2.792016379,18.10613193,1.160279486,38.09766766,2.829142873,45535.0858,1.00E-09,0.8,0,0,0,0,0
95.81001221,6.89176347,90.77984778,82.9622317,233.4437086,38.03938392,11.43984145,-0.603132697,2.585648035,17.76491063,1.163074301,38.18933157,2.840714712,45646.77613,1.00E-09,0.8,0,0,0,0,0
47.90573871,55.85258818,131.6248467,57.57848374,37.25165563,36.88431391,12.59698165,-0.368816095,2.326538346,17.21877854,1.204693599,37.05454231,2.945787964,44262.18957,1.60E-06,0.8,0,1,0,0,1
95.74945055,34.78531752,123.6394123,75.28326471,248.3443709,37.12829654,11.86101925,-0.419145954,2.337871971,15.99074485,1.175135384,37.28755217,2.874692243,44554.94946,1.20E-06,0.8,0,1,0,0,1
15.92918193,186.9987462,152.8914515,61.4703623,308.7748344,36.02270269,15.71547402,-0.233832272,2.296468166,20.1394948,1.235068285,36.23999859,3.268254162,43230.32468,2.80E-06,0.8,0,1,0,0,1
15.92918193,178.8398439,165.7631415,61.552848,474.3377483,36.01376833,15.99730015,-0.176312673,2.251827977,18.40134304,1.221028024,36.23500365,3.304708926,43221.75513,2.80E-06,0.8,0,1,0,0,1
95.74945055,16.38474408,105.7761358,94.47840705,403.9735099,37.72126833,11.92502625,-0.646446414,2.772297426,19.21396578,1.198221033,37.87887514,2.859960533,45266.2309,4.00E-07,0.8,0,0,0,0,0
47.90573871,64.20396212,130.4309539,71.46967821,171.3576159,36.88279433,12.74036632,-0.395302276,2.357760313,17.67613121,1.196451345,37.0549629,2.967272648,44259.6727,1.60E-06,0.8,0,1,0,0,1
47.90573871,65.57977864,119.1864102,60.40616672,24.83443709,36.92084227,12.38877498,-0.405967782,2.427455404,17.06002116,1.175288724,37.08809855,2.913709739,44309.15369,1.60E-06,0.8,0,1,0,0,1
47.84517705,130.8816183,166.004131,56.9079436,452.8145695,36.28111979,14.91769488,-0.24045396,2.343779815,17.31268255,1.201271415,36.4859552,3.171904185,43539.65976,2.40E-06,0.8,0,1,0,0,1
15.98974359,198.3152135,164.9117811,52.02192023,376.6556291,36.01804759,15.91766474,-0.184300447,2.254485837,19.240545,1.225413453,36.23815894,3.301209443,43225.39813,2.80E-06,0.8,0,1,0,0,1
95.81001221,6.452606305,93.63622076,86.91622165,309.602649,37.95604639,11.64851596,-0.668846034,2.812708193,17.90037017,1.162687607,38.10905765,2.840956695,45547.27186,1.00E-09,0.8,0,0,0,0,0
15.98974359,198.0710736,154.0848829,49.48459765,135.7615894,36.05806665,15.56902358,-0.276444585,2.367011166,18.41401387,1.207789388,36.27313373,3.248535476,43274.74162,2.80E-06,0.8,0,1,0,0,1
95.81001221,22.70767888,108.6261038,85.910801,118.3774834,37.46724071,11.77472617,-0.511287862,2.441766738,18.07112781,1.170689273,37.62391591,2.868070454,44961.19991,8.00E-07,0.8,0,0,0,0,0
47.90573871,143.2686932,148.154731,61.42918826,428.807947,36.26973775,14.92247639,-0.212737517,2.245677368,17.88228235,1.203563188,36.47470257,3.190084083,43525.60768,2.40E-06,0.8,0,1,0,0,1
15.98974359,138.7556556,135.3848415,66.30746908,165.5629139,36.29569159,14.37851086,-0.253752081,2.319754753,18.17822725,1.225869771,36.49306464,3.118780415,43557.8702,2.40E-06,0.8,0,1,0,0,1
95.81001221,11.35402647,108.8316131,90.07664144,311.2582781,37.65274474,11.59347754,-0.675760832,2.905976181,18.55995367,1.160255021,37.80625624,2.827437781,45182.75661,4.00E-07,0.8,0,0,0,0,0
95.74945055,11.14197887,94.33110546,86.43672793,105.1324503,37.73848996,11.71420683,-0.641438428,2.772905085,19.57750461,1.172272567,37.89324581,2.858813024,45287.44729,4.00E-07,0.8,0,0,0,0,0
47.90573871,63.73105335,127.7662064,64.53727562,24.83443709,36.8406776,12.35648256,-0.375440222,2.384280977,17.36989198,1.178756411,37.00786025,2.908234558,44210.84121,1.60E-06,0.8,0,1,0,0,1
15.92918193,281.5310698,192.4056619,56.11556757,38.90728477,35.49122869,19.39278248,-0.18784289,2.207606483,20.22622566,1.230888229,35.7631647,3.685871432,42594.4085,3.60E-06,0.8,0,1,0,0,1
95.81001221,33.37074335,111.3830397,63.89316776,120.8609272,37.1807847,11.77099754,-0.437657349,2.38989853,18.31516553,1.198719653,37.33861202,2.864332891,44619.18095,1.20E-06,0.8,0,1,0,0,1
47.90573871,89.16898598,142.6627811,67.9217158,105.9602649,36.56741153,13.67574947,-0.334630463,2.347092838,17.81084121,1.202309556,36.75377461,3.051507421,43882.45924,2.00E-06,0.8,0,1,0,0,1
95.74945055,8.000862475,89.68786571,78.92787611,283.9403974,38.02747926,11.55657064,-0.691664812,2.955315668,18.87573877,1.166803815,38.17900113,2.814430448,45632.66477,1.00E-09,0.8,0,0,0,0,0
95.81001221,20.01041618,107.0664178,70.48209339,24.00662252,37.46129267,11.19262881,-0.543343186,2.481030217,17.78653919,1.173775128,37.61026134,2.806319948,44952.91797,8.00E-07,0.8,0,0,0,0,0
15.98974359,188.3124821,162.4056459,59.52601872,468.5430464,36.05448119,15.63595331,-0.22332244,2.339812829,18.92069942,1.227967089,36.27049143,3.256114912,43270.08039,2.80E-06,0.8,0,1,0,0,1
95.74945055,26.29915781,118.6940846,83.20882142,312.0860927,37.4953077,11.19136035,-0.550061386,2.470670879,17.03225382,1.158939045,37.64412493,2.820934604,44995.19538,8.00E-07,0.8,0,0,0,0,0
47.90573871,103.3355684,143.3561186,72.92458037,418.0463576,36.60725056,14.01299555,-0.26724178,2.262187978,18.20254568,1.216065423,36.79799073,3.096875354,43930.42486,2.00E-06,0.8,0,1,0,0,1
47.90573871,133.2217184,144.4147247,58.90504248,480.9602649,36.31380523,14.29627513,-0.25590211,2.303065085,19.05783474,1.201686145,36.50995511,3.121515623,43578.43666,2.40E-06,0.8,0,1,0,0,1
15.98974359,208.960978,161.3317611,54.84294507,105.9602649,35.74480222,17.20578442,-0.204013121,2.308386291,20.76065561,1.248825865,35.98447365,3.430135298,42897.96996,3.20E-06,0.8,0,1,0,0,1
15.98974359,309.5706249,183.6154735,56.04086077,452.8145695,35.45613866,19.63577539,-0.147518542,2.215511308,20.44422915,1.2376379,35.73173932,3.691542124,42551.54972,3.60E-06,0.8,0,1,0,0,1
47.90573871,92.66148581,136.1063316,68.26752031,228.4768212,36.6115448,13.31011217,-0.30245357,2.349549134,19.93520911,1.254437012,36.79271996,3.011467729,43936.08607,2.00E-06,0.8,0,1,0,0,1
95.74945055,9.949889345,90.31738276,87.62309532,57.1192053,37.77165329,11.48072248,-0.6808702,2.83258134,19.54903745,1.166907342,37.92319812,2.803845881,45325.18322,4.00E-07,0.8,0,0,0,0,0
95.81001221,11.54637392,104.9238963,91.79891445,153.1456954,37.70315436,11.73872457,-0.621989178,2.62168999,17.84562918,1.163075366,37.85837819,2.870707796,45243.5261,4.00E-07,0.8,0,0,0,0,0
95.81001221,8.344481505,90.69073254,90.97029204,389.9006623,38.04219741,11.68266977,-0.690579603,2.826350767,18.77738999,1.170945219,38.19531027,2.84657775,45651.02555,1.00E-09,0.8,0,0,0,0,0
95.74945055,17.76331761,111.1327321,75.85568133,72.01986755,37.4813924,11.02209929,-0.535735957,2.54691624,17.39135002,1.166890101,37.62801747,2.775707853,44978.73974,8.00E-07,0.8,0,0,0,0,0
15.98974359,249.2042269,157.2312945,52.94653899,419.7019868,35.76074278,17.59446523,-0.183950739,2.270663525,19.84747656,1.223366896,36.00570149,3.462612571,42916.62645,3.20E-06,0.8,0,1,0,0,1
95.74945055,22.35919809,112.9854026,73.7745243,261.589404,37.42642296,11.27210366,-0.529071107,2.516994135,17.31696682,1.184141142,37.57658651,2.812202187,44912.69427,8.00E-07,0.8,0,0,0,0,0
15.98974359,235.6949592,160.441857,59.37153791,365.0662252,35.76254785,17.46393752,-0.169104252,2.223756548,20.28590078,1.231292093,36.00568323,3.457525315,42918.12082,3.20E-06,0.8,0,1,0,0,1
95.74945055,24.63041674,118.132365,71.57188978,187.0860927,37.51013059,11.28620027,-0.567290266,2.554302683,18.00289599,1.175993267,37.66014737,2.79794717,45013.27626,8.00E-07,0.8,0,0,0,0,0
15.92918193,294.4375122,184.7114651,44.3763185,427.9801325,35.41528983,19.14527387,-0.151665069,2.232309873,20.52001539,1.252443162,35.68433951,3.636560649,42501.453,3.60E-06,0.8,0,1,0,0,1
95.81001221,45.62592325,116.909179,70.81492971,70.36423841,37.12789885,11.59394416,-0.468452567,2.516126143,17.90335141,1.189122977,37.28357767,2.824714361,44556.18553,1.20E-06,0.8,0,1,0,0,1
95.81001221,12.59857052,102.4996967,89.5300982,10.7615894,37.69707906,11.88588126,-0.652987822,2.776490332,19.1956492,1.154982763,37.85426996,2.867017473,45237.45679,4.00E-07,0.8,0,0,0,0,0
95.81001221,21.19763691,108.9666323,73.71320282,166.3907285,37.41349216,11.60468406,-0.538584489,2.497710717,16.68816765,1.166818931,37.56813034,2.83870875,44898.16624,8.00E-07,0.8,0,0,0,0,0
47.84517705,125.4823732,154.1720129,57.7319394,310.4304636,36.33496664,14.60775351,-0.236296211,2.280347192,18.19985616,1.220748597,36.5352623,3.15726975,43606.06936,2.40E-06,0.8,0,1,0,0,1
95.81001221,8.701263806,103.865054,79.26725976,199.5033113,38.00071315,11.61648935,-0.671368856,2.776093609,17.3662849,1.155500714,38.15312592,2.842979148,45600.44279,1.00E-09,0.8,0,0,0,0,0
47.90573871,63.64379827,134.1892389,64.28758613,24.83443709,36.85589257,12.61837753,-0.43170582,2.418846668,18.17213837,1.205523408,37.02654032,2.942103166,44227.98012,1.60E-06,0.8,0,1,0,0,1
95.81001221,44.23926295,117.8698204,74.10519516,487.5827815,37.14688563,11.79283879,-0.458996512,2.429512092,18.00882116,1.18026895,37.30514886,2.866231023,44576.18127,1.20E-06,0.8,0,1,0,0,1
15.98974359,226.4846688,157.5347305,59.45211181,134.1059603,35.75718037,17.538421,-0.211109469,2.248774641,18.90008555,1.228989923,36.00138561,3.460585747,42913.02771,3.20E-06,0.8,0,1,0,0,1
47.84517705,92.22748869,128.9017132,69.98213294,435.4304636,36.59846593,13.1133795,-0.302405876,2.313394705,16.90662128,1.200986937,36.77703318,2.991770367,43921.37277,2.00E-06,0.8,0,1,0,0,1
47.90573871,102.4380426,125.5041364,74.07056224,38.0794702,36.60675624,13.33246177,-0.347596593,2.347079083,17.68123453,1.218333147,36.78825849,3.021010867,43930.82859,2.00E-06,0.8,0,1,0,0,1
15.98974359,293.5496741,181.0053322,48.21531204,394.8675497,35.43766926,19.319532,-0.170109621,2.204605955,20.33486415,1.243355279,35.70898834,3.67108184,42531.5789,3.60E-06,0.8,0,1,0,0,1
95.74945055,17.92671175,109.878957,67.20341836,341.0596026,37.46335157,11.02072644,-0.546373055,2.530537583,17.8321435,1.176207551,37.61002873,2.753630563,44956.42226,8.00E-07,0.8,0,0,0,0,0
15.98974359,172.0307143,162.3186245,63.08280817,485.9271523,36.06052085,16.07868235,-0.237951818,2.377772634,20.72341638,1.242030187,36.28259168,3.29391962,43276.39578,2.80E-06,0.8,0,1,0,0,1
15.98974359,196.4474822,162.2919334,59.48243182,392.384106,36.02857236,15.9342805,-0.168811006,2.249069964,19.40726483,1.244217088,36.2488488,3.30514771,43238.56057,2.80E-06,0.8,0,1,0,0,1
95.81001221,34.59032836,112.6813618,67.55568689,441.2251656,37.14317829,11.82379603,-0.389284684,2.286802766,16.88110127,1.181772923,37.30187186,2.889547452,44573.87389,1.20E-06,0.8,0,1,0,0,1
95.74945055,10.56866792,97.66394499,87.16449139,325.3311258,38.04345099,11.47212248,-0.695660682,2.860695752,17.56720005,1.160507605,38.19380491,2.82595226,45653.1609,1.00E-09,0.8,0,0,0,0,0
47.90573871,94.41159974,138.7755842,72.57717102,151.4900662,36.6164155,13.39152755,-0.295885033,2.331935239,17.94869325,1.205038264,36.798672,3.026558539,43942.57352,2.00E-06,0.8,0,1,0,0,1
95.81001221,6.975132454,91.45707202,85.70956882,311.2582781,38.0029034,11.42731985,-0.670101786,2.795041825,19.51461178,1.185996573,38.15283045,2.828296334,45603.27512,1.00E-09,0.8,0,0,0,0,0
95.81001221,5.479240714,92.75302721,84.47124095,196.192053,38.00527071,11.41132274,-0.64039328,2.799262086,17.30033095,1.146558907,38.15497901,2.814610242,45603.80595,1.00E-09,0.8,0,0,0,0,0
47.90573871,108.916069,136.973573,64.11893032,386.589404,36.62087109,13.84191575,-0.283137058,2.330724316,17.88689437,1.200534296,36.80921881,3.071499748,43948.08473,2.00E-06,0.8,0,1,0,0,1
15.98974359,180.8635518,155.9316974,62.07057451,166.3907285,35.99250816,16.15926275,-0.223127875,2.264496202,18.93493153,1.204318961,36.21610762,3.321825488,43196.20539,2.80E-06,0.8,0,1,0,0,1
15.92918193,282.867952,174.8433735,69.12853856,134.1059603,35.46879714,19.61342023,-0.206421384,2.253676863,20.25904296,1.241874751,35.74398775,3.679866448,42567.12109,3.60E-06,0.8,0,1,0,0,1
95.74945055,11.14800428,103.5537933,80.7286614,10.7615894,37.68012572,11.66521826,-0.71576663,2.975837613,19.46604534,1.152140785,37.83447343,2.831893389,45216.43,4.00E-07,0.8,0,0,0,0,0
47.84517705,94.01302486,132.706528,65.34358787,428.807947,36.62806548,12.94773978,-0.285517405,2.314284224,16.64849786,1.183262786,36.80424078,2.976638824,43955.82644,2.00E-06,0.8,0,1,0,0,1
95.81001221,57.93251169,107.7763893,62.76531542,10.7615894,36.86019909,12.29225785,-0.353024011,2.36645676,16.65880676,1.187580409,37.02642704,2.913460866,44234.76273,1.60E-06,0.8,0,1,0,0,1
95.74945055,7.834215432,103.4290359,80.2028461,192.0529801,38.00118909,11.70530577,-0.674806295,2.878697351,18.42508999,1.167007987,38.1547629,2.841258578,45602.88072,1.00E-09,0.8,0,0,0,0,0
95.81001221,10.21668087,90.5718468,85.45528109,153.1456954,38.0244886,11.57287068,-0.670454225,2.811000342,18.96646637,1.163153024,38.17623564,2.837228884,45628.90408,1.00E-09,0.8,0,0,0,0,0
95.81001221,7.493195714,106.8990853,88.82208683,457.781457,38.02098501,11.79789524,-0.613785672,2.657075852,18.56016517,1.185681431,38.17569086,2.86849349,45625.32033,1.00E-09,0.8,0,0,0,0,0
95.81001221,41.67578612,120.7501893,70.47231641,216.8874172,37.12196267,12.05339223,-0.390449261,2.320739956,16.80593915,1.179358166,37.28382315,2.902286018,44547.4613,1.20E-06,0.8,0,1,0,0,1
95.81001221,12.21774677,109.4743856,87.04553206,232.615894,37.71747248,11.88163487,-0.631643469,2.661218006,18.50028731,1.15557373,37.87452273,2.883615642,45262.62614,4.00E-07,0.8,0,0,0,0,0
15.98974359,178.6939083,154.0021084,64.32381953,483.4437086,36.06468755,15.86018147,-0.286537776,2.361971744,19.15998189,1.230520391,36.2837245,3.267093916,43281.61857,2.80E-06,0.8,0,1,0,0,1
47.84517705,37.41069004,118.3816791,74.90739329,214.4039735,37.14642933,12.06670744,-0.476611911,2.466727841,17.78862545,1.176722091,37.30836196,2.889832371,44577.11156,1.20E-06,0.8,0,1,0,0,1
47.84517705,95.14322287,129.8761047,65.37932432,151.4900662,36.65787244,13.15812516,-0.28971284,2.333991981,18.08847637,1.209305852,36.83675855,3.00306392,43993.69195,2.00E-06,0.8,0,1,0,0,1
95.74945055,9.317092909,109.3749784,84.35455563,10.7615894,37.69501693,11.70403392,-0.664339941,2.769465198,18.56450428,1.172448625,37.84981625,2.865344415,45233.25259,4.00E-07,0.8,0,0,0,0,0
47.90573871,137.8537114,147.9053052,62.34401988,452.8145695,36.2615552,14.06651349,-0.230666794,2.290828042,18.47694445,1.218761346,36.45483763,3.093812597,43517.9019,2.40E-06,0.8,0,1,0,0,1
95.74945055,25.45449877,116.946391,82.25113201,24.00662252,37.39164551,11.45791683,-0.523704589,2.482355989,17.07815329,1.177795788,37.54442077,2.837747244,44870.85764,8.00E-07,0.8,0,0,0,0,0
15.98974359,141.2344069,139.566335,58.25458781,73.67549669,36.2988334,14.29433359,-0.227457974,2.300334834,17.46568871,1.200310784,36.49503716,3.12268653,43563.18251,2.40E-06,0.8,0,1,0,0,1
47.90573871,123.3395269,141.4486337,69.05636829,466.8874172,36.28293214,14.59154975,-0.25175144,2.294377876,18.30520919,1.213267863,36.48329158,3.150052682,43541.96114,2.40E-06,0.8,0,1,0,0,1
95.81001221,5.807797479,101.3770334,83.98125594,189.5695364,38.00681947,11.34863872,-0.64061118,2.671447073,18.06048118,1.146825314,38.15570096,2.824792733,45608.78569,1.00E-09,0.8,0,0,0,0,0
15.98974359,185.5795714,160.2053334,50.34561574,356.7880795,36.05414684,16.27791386,-0.229773419,2.314303794,18.79221403,1.215983181,36.27900032,3.320800774,43269.42224,2.80E-06,0.8,0,1,0,0,1
95.74945055,61.54258922,127.4192163,69.18171877,458.6092715,36.83677734,12.59656804,-0.328848761,2.257064723,17.22714656,1.205924127,37.00721881,2.95993391,44204.66283,1.60E-06,0.8,0,1,0,0,1
95.74945055,6.370331042,92.82399133,89.8323093,341.0596026,38.00916868,11.66532912,-0.709385725,2.87886343,18.45822383,1.159576569,38.16218705,2.844558551,45609.86331,1.00E-09,0.8,0,0,0,0,0
95.81001221,22.98013952,114.564052,71.80404203,360.9271523,37.53636181,11.62439777,-0.540069172,2.508632934,17.82429263,1.166929098,37.69075718,2.858423033,45043.36946,8.00E-07,0.8,0,0,0,0,0
15.98974359,262.0136047,161.2934912,53.22013355,259.9337748,35.48065653,19.10249146,-0.173197191,2.21584908,19.82983813,1.232480282,35.74861639,3.653886807,42582.26343,3.60E-06,0.8,0,1,0,0,1
95.81001221,11.89689155,110.9227807,81.92259897,10.7615894,37.70269505,11.66970813,-0.603542436,2.688156511,18.38270293,1.168900875,37.85701,2.852402029,45242.98572,4.00E-07,0.8,0,0,0,0,0
15.98974359,224.3853403,157.8235031,44.63053559,404.8013245,35.74083194,17.01510269,-0.193416472,2.219418709,18.3647007,1.213151992,35.97788214,3.421254567,42893.33081,3.20E-06,0.8,0,1,0,0,1
47.90573871,100.4148937,145.7617541,64.098626,217.7152318,36.66554457,13.5382048,-0.332805485,2.332243348,16.6431667,1.2020325,36.84954669,3.035713226,44001.946,2.00E-06,0.8,0,1,0,0,1
15.92918193,311.9151212,186.4456221,52.72960572,38.90728477,35.4370157,19.51100917,-0.164215077,2.180859265,20.9507957,1.247819873,35.71101854,3.692368577,42530.35927,3.60E-06,0.8,0,1,0,0,1
95.81001221,6.756627564,91.81991151,84.82606965,232.615894,37.97364381,11.64409958,-0.686127796,2.880870395,18.83477613,1.159567688,38.12652657,2.853979739,45568.827,1.00E-09,0.8,0,0,0,0,0
95.81001221,10.34789708,100.6760709,82.84367532,288.0794702,38.0168635,11.55583538,-0.651379324,2.760658675,18.38923876,1.154421151,38.16841789,2.835023609,45621.27514,1.00E-09,0.8,0,0,0,0,0
47.84517705,70.89346854,132.1304818,57.8360964,153.9735099,36.87860904,12.36132945,-0.359429004,2.327292634,17.75779818,1.186762278,37.04568587,2.919835689,44257.38696,1.60E-06,0.8,0,1,0,0,1
95.74945055,10.78381888,107.0604769,87.6312972,245.8609272,37.7048182,11.61854535,-0.651408272,2.793303506,18.49177778,1.162758321,37.85844935,2.831971768,45245.64577,4.00E-07,0.8,0,0,0,0,0
15.92918193,300.2353981,159.9419005,57.73652298,71.19205298,35.50087245,19.33807886,-0.151874377,2.203289739,19.24504674,1.227024386,35.77197118,3.666689954,42607.90488,3.60E-06,0.8,0,1,0,0,1
95.74945055,11.44371383,91.35214409,86.24669269,342.7152318,37.97262126,11.28590659,-0.72632256,2.934669879,18.15733285,1.173375174,38.1208142,2.783299378,45565.51909,1.00E-09,0.8,0,0,0,0,0
15.92918193,187.683008,176.298393,46.96546773,38.0794702,36.07424106,15.90290609,-0.192853193,2.315320422,20.33372906,1.216290806,36.29380846,3.297468446,43292.04783,2.80E-06,0.8,0,1,0,0,1
15.98974359,223.639324,166.0170356,50.62172573,452.8145695,35.77184162,17.88893164,-0.200185349,2.254833649,18.8644772,1.218676043,36.02080912,3.499778731,42931.92578,3.20E-06,0.8,0,1,0,0,1
15.98974359,241.3191924,172.0263407,55.19151451,483.4437086,35.76961827,17.28458516,-0.174332177,2.270526377,18.68196226,1.215180814,36.01021778,3.429895918,42926.49812,3.20E-06,0.8,0,1,0,0,1
95.81001221,11.29029167,97.42751539,72.35634885,456.9536424,38.02338826,11.54733362,-0.663225884,2.823846622,18.25345659,1.156750164,38.17480548,2.834035251,45628.01551,1.00E-09,0.8,0,0,0,0,0
95.81001221,34.64439812,112.3147015,71.9120445,201.1589404,37.17142714,11.75883762,-0.436678497,2.434545594,17.4586895,1.197807997,37.32913128,2.863355488,44608.15003,1.20E-06,0.8,0,1,0,0,1
95.81001221,23.05907001,105.3539268,73.16664239,467.7152318,37.46071834,11.38067282,-0.495428752,2.452220473,17.30292931,1.176506643,37.61218706,2.821403925,44951.70904,8.00E-07,0.8,0,0,0,0,0
95.81001221,7.087002121,91.66516718,81.42389475,232.615894,37.97360475,11.73571221,-0.667573726,2.842626283,18.68133496,1.170961451,38.12768808,2.857708524,45567.2126,1.00E-09,0.8,0,0,0,0,0
15.98974359,226.1713924,161.6684667,56.0508595,201.986755,35.74237788,17.2570968,-0.169017855,2.287259841,20.12077498,1.233596092,35.98277788,3.422522676,42893.38882,3.20E-06,0.8,0,1,0,0,1
47.90573871,60.42796708,129.1831037,73.06287211,24.00662252,36.91045277,12.54553345,-0.420633807,2.376595347,17.15549038,1.189796668,37.07986801,2.941946139,44296.35264,1.60E-06,0.8,0,1,0,0,1
15.98974359,289.7517606,176.7817379,59.20036408,231.7880795,35.44911124,19.49288269,-0.182465879,2.234072627,20.20133859,1.228808763,35.72276781,3.682232594,42543.80503,3.60E-06,0.8,0,1,0,0,1
